False_Positive_Rate,True_Positive_Rate
0.09942299156679982,0.8252007411982706
0.09942299156679982,0.8258184064237184
0.10031069684864626,0.8258184064237184
0.10075454948956947,0.8258184064237184
0.1009025003698772,0.8258184064237184
0.1009025003698772,0.8270537368746139
0.10105045125018494,0.8270537368746139
0.10105045125018494,0.8276714021000617
0.10119840213049268,0.8276714021000617
0.10119840213049268,0.8282890673255096
0.10267791093357005,0.8282890673255096
0.10267791093357005,0.8289067325509574
0.10297381269418553,0.8289067325509574
0.10297381269418553,0.8295243977764052
0.103269714454801,0.8295243977764052
0.103269714454801,0.830142063001853
0.10371356709572421,0.830142063001853
0.10371356709572421,0.8307597282273008
0.10460127237757065,0.8307597282273008
0.10460127237757065,0.8319950586781965
0.10593283030034029,0.8319950586781965
0.10593283030034029,0.8332303891290921
0.10622873206095576,0.8332303891290921
0.10622873206095576,0.8338480543545398
0.10696848646249445,0.8338480543545398
0.10696848646249445,0.8350833848054354
0.10770824086403315,0.8350833848054354
0.10770824086403315,0.8363187152563311
0.10815209350495636,0.8363187152563311
0.10815209350495636,0.8375540457072267
0.1083000443852641,0.8375540457072267
0.10844799526557183,0.8381717109326745
0.10859594614587957,0.8381717109326745
0.10859594614587957,0.8387893761581223
0.10903979878680278,0.8387893761581223
0.10903979878680278,0.8394070413835701
0.10918774966711052,0.8394070413835701
0.10918774966711052,0.840024706609018
0.10933570054741826,0.840024706609018
0.10933570054741826,0.8412600370599135
0.11022340582926468,0.8412600370599135
0.11022340582926468,0.8431130327362569
0.1106672584701879,0.8431130327362569
0.1106672584701879,0.8437306979617047
0.1111111111111111,0.8437306979617047
0.1111111111111111,0.8443483631871526
0.11125906199141884,0.8443483631871526
0.11125906199141884,0.8449660284126004
0.1114070128717266,0.8449660284126004
0.1114070128717266,0.8455836936380482
0.1118508655126498,0.8455836936380482
0.1118508655126498,0.8468190240889438
0.11244266903388075,0.8468190240889438
0.11244266903388075,0.8474366893143916
0.11333037431572718,0.8474366893143916
0.11333037431572718,0.8480543545398395
0.11377422695665039,0.8480543545398395
0.11377422695665039,0.849289684990735
0.11466193223849681,0.849289684990735
0.11466193223849681,0.8517603458925262
0.1161414410415742,0.8517603458925262
0.1161414410415742,0.8523780111179741
0.11658529368249741,0.8523780111179741
0.11658529368249741,0.8536133415688697
0.11717709720372836,0.8536133415688697
0.11717709720372836,0.8542310067943175
0.11836070424619026,0.8542310067943175
0.11836070424619026,0.8560840024706609
0.1192484095280367,0.8560840024706609
0.1192484095280367,0.8567016676961087
0.1227992306554224,0.8567016676961087
0.1227992306554224,0.8573193329215565
0.12294718153573014,0.8573193329215565
0.12294718153573014,0.8579369981470043
0.12383488681757657,0.8579369981470043
0.12383488681757657,0.8591723285978999
0.12487054297973073,0.8591723285978999
0.12487054297973073,0.8597899938233478
0.12516644474034622,0.8597899938233478
0.12516644474034622,0.8604076590487956
0.1259061991418849,0.8604076590487956
0.1259061991418849,0.8610253242742434
0.12738570794496226,0.8610253242742434
0.12738570794496226,0.8616429894996912
0.12753365882527,0.8616429894996912
0.12753365882527,0.862260654725139
0.12768160970557774,0.862260654725139
0.12768160970557774,0.8628783199505868
0.13004882379050156,0.8628783199505868
0.13004882379050156,0.8634959851760345
0.13078857819204023,0.8634959851760345
0.13078857819204023,0.8647313156269302
0.13330374315727178,0.8647313156269302
0.13330374315727178,0.865348980852378
0.13359964491788726,0.865348980852378
0.13359964491788726,0.8665843113032736
0.1349312028406569,0.8665843113032736
0.1349312028406569,0.8672019765287214
0.13507915372096463,0.8672019765287214
0.13507915372096463,0.8678196417541693
0.13552300636188785,0.8678196417541693
0.13552300636188785,0.8684373069796171
0.13596685900281108,0.8684373069796171
0.13596685900281108,0.8690549722050649
0.1372984169255807,0.8690549722050649
0.1372984169255807,0.8696726374305127
